stars,comment
5.0 out of 5 stars,"







  
  
    I remember when Shark was starting out and nobody knew who they were.  I don't think too many people bought their products at first. Fast forward to today and now they are in competition with Dyson . The quality is just as good or maybe even better than Dyson but at a fraction of  the price. My previous vacuum is a Dyson but wanted something lighter . my home is more wooden floor than carpet. So this is my first Shark and let me tell you...It's a very good quality vacuum . Built solid and the suction is very strong. The rotating head has a low speed for wooden floors and high speed for carpet. And it is powerful. It actually pulls your arm forward at the carpet setting. I chose the corded version because I consider battery powered items throw away items. The battery will eventually run out and the cost of the battery is almost as expensive as the whole tool so you throw away the old one and buy a new one. With the corded version the price is much cheaper plus I don't have to worry about the battery giving out. I've had my Dyson for about 15 yrs and still works as if it was brand new, and I expect this Shark to last just as long or even longer. I am truly happy with this Shark vacuum and do HIGHLY RECOMMEND IT.
  
"
5.0 out of 5 stars,"







  
  
    I love this vacuum cleaner; very portable; the attachments are great and can reach everywhere.
  
"
5.0 out of 5 stars,"







  
  
    Wow, after 35-some years looking for a lightweight yet strong, easy-to-use vacuum, I've found it! This is really awesome. It's VERY easy to use, including easy access and cleaning of filter (had NO idea where it was on my last vacuum), easy to dump out the debris collector, easy to transition from handheld to full and interchange the various attachments, and super easy to carry up the stairs (it's VERY light). I'm hesitant to use this on my hardwood floors because on 'low' the beater bar thing still spins, albeit slower and there is one attachment that seems it would be for hardwood floors perhaps but the suction did not seem that strong. So, I'm very happy to use this on my new carpeting including on the stairs and I use a microfiber broom on the hardwood floors.
  
"
5.0 out of 5 stars,"







  
  
    I thought I kept a clean house until this arrived and I used it the next morning. I emptied the dust canister so many times I think I need either therapy or asthma treatments just thinking about all the guck that has been living in my (regularly vacuumed) carpets. So glad I didn’t spend a fortune on a Dyson. From the time I opened the box to when I was vacuuming: 3 minutes. Light and easy to use. Extra long power cord means I don’t constantly have to unplug and replug in every corner of each room. Super easy to push the button and empty the horrifyingly full dust canister. I’ve used the pet attachment already to vacuum upholstered furniture and it works well. Didn’t need to switch the floor attachment between carpet and tile, as just flicking the switch between “hard floor” and “plush carpet” was more than sufficient. Very happy.
  
"
5.0 out of 5 stars,"







  
  
    And I thought that my house was cleaned , until I tried my new Shark Rocket vacuum!  This vacuum can really clean! I loved all the little gadgets that came with it.  It’s not too heavy, a little bit awkward to use in the beginning, but after couple minutes using you will get used to. But the most important thing it’s that this vacuum can really clean  =)
  
"
5.0 out of 5 stars,"







  
  
    This machine is a refurbished vacuum.  I have watched infomercials for over two years on the Shark vacuums.  I was going to buy the Rotator vacuum but then saw this light weight canister model that I could handle easier than the full-sized model.  I am physically challenged with balance and stability when standing.  This model came in 3 pieces - motorized sweeper head, vacuum extension and canister/motor assembly.  After unpacking all 3 pieces I had it assembled in about 5 minutes.  The suction on this model is just as powerful as the full-sized Shark Rotator.Being modular in construction, I can connect the canister/motor assembly directly to the sweeper head and vacuum my carpets from a seated position which works well for me.  I would highly recommend this vacuum to people who cannot stand up to vacuum normally or easily.  Since this is a refurbished vacuum, I paid significantly less than what a new vacuum would cost.  The plus in buying refurbished is that the unit has been completely restored to like-new condition at a fraction of the cost.  I buy most items refurbished and have had no problems.  It helps stretch the budget, too!
  
"
5.0 out of 5 stars,"







  
  
    This vacuum is awesome, has a long cord which is always great! It has very nice sucking power and it has many different attachments for everything imaginable, including a car detailing kit!?!?!  But one of my favorite things is even if you don’t change the attachments, you can take the topOff and just have a little handheld or you can take the bottom head part off and have a nice stick/pole. The onlyNegatives about this vacuum is that it falls over, so you have to screw the holder into the wall and hang it, you can notLean it against the wall, it will not work, will definitely fall! And you have toEmpty the thing more often because it’s a small compartment, to make its slimmer and lighter etc....  but even with those negatives it’s still I think one of my favorites and best vacuums I’ve used and as a cleaner I’ve tried many!
  
"
5.0 out of 5 stars,"







  
  
    This works great! I use it on my tile flooring and low-pile carpet, and it picks up everything, including hair from my two shedding cats. It works equally as well as (if not better than) much larger vacuums designed for strong suction and pet hair which I have used in the past on the same rug.I'm very impressed with it. I will try to remember to update in a couple years (or sooner if it breaks) to let you know how it continues to work.Aside from suction, I'm also impressed with the number of detail wands and brushes it comes with. The brush is a good choice for upholstery. These tiny pieces come with a large bag to hold them all in - very grateful for that. The vacuum itself is also well-designed and detaches from a couple points. I like that the heavy top (motor part) detaches and hangs on a hook lower down on the handle so that it can stand by itself during storage.This was thoughtfully designed.
  
"
5.0 out of 5 stars,"







  
  
    I have lower back issues and vacuuming is one of those chores that would cause considerable discomfort. In the past I've always adopted ""non-shedding"" dogs. I recently adopted a dog that not only sheds, she also loves to roll around in the dirt. It was causing a great deal of difficulty keeping my house clean until I purchased the Ultra-Light upright. It's light enough that my back is not affected. It does a great job with the dirt and dog fur and I've even used the hand held to vacuum my dog on occasion (she was perfectly ok with me doing it).
  
"
5.0 out of 5 stars,"







  
  
    This vacuum is awesome! I have four cats and need a reliable and strong vacuum in order to keep up with all the hair around the house. I had a different brand of vacuum before and even though it worked great on my two area rugs, the incredible loud noise freaked my cats out so that they were terrified of the vacuum and I had to put them outside every time I wanted to vacuum.The Shark Rocket is half as loud as my old vacuum and does the job just as well. I can actually clean the house while the cats are inside the house putting less stress on them. I love the shark because it is really light, has a very long cord, and comes with several useful attachments. The filters are easy to reach and easy to clean. Lastly, the dirt container is very easy to empty, yet it could be a little bigger. Overall I love the vacuum and so far it has been working great.
  
"
5.0 out of 5 stars,"







  
  
    I bought one for my daughter I finally tried it. I was sold, every home should have one! I have a bad back and couldn't vacuum anymore at all!! Well I can now, this Shark is light, has BETTER suction than my big vacuum, which I never thought possible. I'm so thrilled with it! I only have 2 down sides.  1. It's reservoir for holding the dirt is very small, you have to empty it often but the cord is long enough to reach a far away trash can or take a bag with you?  2. It doesn't stand up by itself you must prop against a wall or lean on something. It does come with a hanger for attaching to wall for storage. I would still buy with these 2 minor setbacks! It's well worth the money.
  
"
5.0 out of 5 stars,"







  
  
    We live at the beach -- and this vacuum really pulls up the sand.  The canister is small and needs to be emptied each time -- but that just shows how well it works.  It's a little strange to ""steer"" but you get used to it.  It's like a canister vacuum in that you can get into small places and under beds, but it is an up-right, so it doesn't take up a lot of space in your closet.  Bought for our beach house, but seriously considering purchasing another one for our summer home.  Really love it.
  
"
5.0 out of 5 stars,"







  
  
    I own a Dyson. I bought the Shark primarily for hardwood floors and throw rugs on my first floor. I bought it because several people who reviewed said it worked as well as their Dyson. I have to agree. I wanted a cordless vacuum but needed more cleaning time than the 15 or 20 minutes most cordless vacuums provide. This vacuum delivers. It is quiet, lightweight, easy to use, came with great attachments and, quite frankly, for less than $200 it is an exceptional value.
  
"
5.0 out of 5 stars,"







  
  
    From the moment I bought this, I had buyer’s remorse.  I really wanted a cordless stick for the vinyl plank flooring downstairs, but didn’t want the headache of changing a battery mid-clean. so much for that fear!  The cord truly isn’t a bother and the suction doesn’t vary no matter how long I clean.  Great buy, too!
  
"
5.0 out of 5 stars,"







  
  
    Okay, so I'm a total clean freak - almost verging on OCD - and I vacuum w/ my Eureka Boss upright A LOT.  I thought it was the bomb w/ all the attachments and power, but it was really heavy to push around, and getting the stairs - even with the attachments - was getting more and more tedious.  Then I tried this Shark last night and WOW!!  I could not BELIEVE the dirt, dust, and dog hair that this picked up!  Just doing my stairs alone filled up the dust cup, but it was SO fast and easy!  Putting it together was a snap, it's lightweight, and it comes w/ all the attachments you'll need to get your house clean from (literally) top to bottom!  I'm very happy w/ this purchase and you can't beat the price Amazon offered at the time I bought it ($111).  Highly recommend!
  
"
5.0 out of 5 stars,"







  
  
    I’m a cleaning fanatic!  I moved into a new house with a house being built next door. My wood floors needed dusting nearly daily. Also, I have 3, 12 ft sliding doors and the tracks were dirty with dust and small bugs from the screen door is just closed.This powerful machine literally sucked up every bit of dust and dirt in seconds. I put it together without reading the instructions in less than 30 seconds (literally). The attachments for the car will make you so happy.Literally my fave new home purchase for MYSELF!!
  
"
5.0 out of 5 stars,"







  
  
    After searching for the perfect vacuum I think I have finally found it! I recently moved from a 2-story townhome (944 sq ft) to a larger tri-level house (2036 sq ft). I found that sweeping and vacuuming the tile and carpet in this house was taking me too long and wanted something that would simplify my life since I am the one doing the majority of the cleaning at home. This machine meets my needs and I no longer have to sweep the ceramic tile (or use a separate vacuum for hard floors) and then switch to a big heavy vacuum for the carpets. I own a dyson upright and I think the suction on this vacuum is just as good, if not better. I like the fact that I don't have to buy filters for this vacuum. I have already cleaned the filters once and they came completely clean with just rinsing in warm water. This unit has 2 speeds, one for solid floors, and a stronger speed for deep cleaning carpets. I have one cat and it amazes me that even if I vacuum every single day this vacuum is pulling up a lot of dirt and hair. I like the extra long cord, so I don't have to unplug the machine for every room. I believe this product is a great value compared to the competition and I am very satisfied with my purchase.
  
"
5.0 out of 5 stars,"







  
  
    Living in a studio I needed something compact (and really wanted something with a cord long enough to reach the whole place). This vacuum has been great so far. Snaps together easily, comes apart with the few buttons. Great suction. A ton of tools including a great little car kit. It’s dramatically more powerful than my previous vacuum and is the simplest to clean of all the vacuums I’ve ever owned! It gets into right spaces and under the bed easily.
  
"
5.0 out of 5 stars,"







  
  
    This is awesome.  Easy to use, cord is nice and long and it suck great.  Have five dogs in house currently, six if you count the hair on the floor everyday.  Takes just about 15 minutes to get, use, empty a lot and store.  Live in New Mexico the land of dust lots and lots of dust.  This unit cleans that up better than my big shop vac I use to use and so much easier to use.  Get it here on Amazon it is the cheapest price I have seen for unit.  Beats the Dyson hands down especially considering Dyson's battery only last 8 to 10 minutes which isn't long enough to do the job complete. Only caution the cup that catches the dirt is small so make sure to empty often which is no big deal.  Just hold unit over trash can and push the button.  Most stuff falls right out. Sometimes you need to use a small clean dry paint brush to remove fine dust.  Just love this tool. I could go on and on about all the easy cleaning you can with this unit.
  
"
5.0 out of 5 stars,"







  
  
    This is such a welcome relief from a similarly designed Dyson I’ve been using for five years. First that was a cordless and charging was a pain and it always stopped vacuuming before I wanted to. The cord is so long, I can do my 1000 foot apartment without stopping to unplug. Second the build is solid and the way the little doors and parts fit together is solid. Dyson felt chintzy. The design is simple. Easy to find and clear any clogs (I tend to vacuum up anything that doesn’t get me first). Good large capacity dust thingy. Comes with lots of little attachments and doo dads. Sound is less shrill and less annoying then Dyson, and overall just easier to handle. It sort of self propels, so pushing is easy. If you ever tried to lean the dyson against something for even a second, you know it always crashed to the ground, and the dust compartment clattered open and the dirt was everywhere. This has a lot more stand on its own two feet ability, so it doesn’t keep falling down. Dyson has great customer service, but I did get tired of calling them—this just feels so much more intuitive.
  
"
5.0 out of 5 stars,"







  
  
    Just received my new Shark.  I haven't had my own vacuum cleaner in nearly a decade, a chronic borrower.  I've witnessed the rise of Dyson and have always been a fan of their great designs and excellent products.  Of course, I'd be lying if I said I didn't want a Dyson.  But Dyson's are so expensive.  I started researching other options and the Shark came up on a lot of 'best of' lists.  Upon receiving the vacuum I immediately opened the box and was quite surprised by all of the attachments, including, micro-attachments, something I've never seen before.  The vacuum cleaner is pretty intuitive, as far as assembly, and it simply works great.  It's lightweight and felt quick to use.  The cleaning head is small enough to fit around furniture legs and underneath tight spaces.  Just a great product.
  
"
5.0 out of 5 stars,"







  
  
    After recently installing new hard floors throughout most of our home, I was searching for a lightweight vacuum that would clean both the hard floors and area rugs.  I never thought that I would ever say that I now enjoying vacuuming, but this Shark Rocket Ultra-Light stick vac has been a real changer.  It has great suction and the swivel head makes it so easy to go under furniture, around and through dining table/chair legs and along baseboards.  This is the first vac that gets squarely into the corners under the kitchen cabinets.  The vac is super simple to assemble is less than a minute, to empty the dirt cup, put on attachments to sweep air duct grilles, refrigerator grilles, ceiling corners or wherever.  It is also so lightweight that it is no big deal to carry up and down stairs for multi-level cleaning.  In fact, our basement is finished and has carpeted floors, and this little gem thoroughly sweeps the carpet.  I love this vac so much that I just gave one to my daughter as a birthday gift.  Be sure to order some extra filters to have on hand when you clean the one that comes with the unit.  That way, you'll be able to vac when you need to without having to wait for the filter to dry.  The only cons for this unit is that with the location of the unit's cord, you have to drag that around with you to empty the dirt cup and that it is top heavy and doesn't stand on it's own.  However, those are negligible given the suction, maneuverability and lightweight design.  Highly, highly recommend!
  
"
5.0 out of 5 stars,"







  
  
    Few things I love about this vacuum.Incredibly lightweight—-I cant stress how perfect it is for 2story homes.Works extremely well on hardwood floors!!! I’ve never had a vacuum that picks up as well as this one does on hardwood floorsThe options and attachments on this vacuum are perfect.  I thought it would be difficult and cumbersome (like past vacuums) to switch/add on parts but it really isn’t.  It’s even EASY to drag to the car to use!The suction is insane for how small the device is!Things that could be improved:Size of the dust container.  Seems to fill up quickly but do I really want it much bigger?  Not really so EHHIt doesn’t stand when the top is on.  BUT it attaches so easily to the front in a neat discrete way so, I really don’t care.
  
"
5.0 out of 5 stars,"







  
  
    We gave up on our ancient canister vacuum that bears a name that's top rated by Consumer Report.  Because new models by that maker were not suited to our fixed income, we bought this less expensive vacuum that also got a good rating.  So far, it has shown itself ready to tackle hardwood floors, area rugs of different thicknesses and plenty of longer dog hair.  We like that the top detaches for hand vacuuming and that a variety of tools help us reach under the fridge and above our heads.  We were used to a corded vac so are okay with this corded model.  The cord really is long enough to leave plugged if you move to another room.  I miss the auto cord wrap of other vacuums and would like to empty the dirt collector less often, but we are super happy with this buy.  If this Rocket isn't durable, will be back to add a note here.
  
"
5.0 out of 5 stars,"







  
  
    I have had this vacuum for 5 days and I am IN LOVE. I have a giant, lovable mastiff whose hair sheds like you wouldn’t believe... not only am I constantly covered in hair but I have tumbleweeds of dog hair floating about my hardwoods on any given day. My dark blue carpet gets matted with hair as soon as I vacuum it up! I have a Roomba and it just doesn’t do what I need. That said, this vacuum has been a lifesaver (and it was super affordable.) It’s so versatile with all the extensions... I actually vacuumed my floorboards and blinds!... but more importantly, it does wonders with dog hair. The hardwood gets clean instantly, and once it’s switched into carpet mode, it sucks up the dog hair in 1/4 of the time my old vacuum did without leaving a single hair behind. The suction is so impressive, I was physically  pulled forward once I switched into carpet mode! Other reviewers complained about the cord length - personally, I love it. There’s less unplugging/resetting and you can stay in your groove and cover 2 rooms at once. My ONLY gripe is the ‘max fill’ line on the bagless canister is pretty small. I have to empty it quite a bit each vacuum (3-4 times) and it doesn’t separate from the vacuum itself so you have to unplug everything completely and carry the whole thing to a trash bin to empty. That said, that small inconvenience is completely offset but everything fantastic about this powerful little machine. I could not recommend this enough, especially for those with pets who are looking for a sleek and compact option!
  
"
5.0 out of 5 stars,"







  
  
    Love this little vacuum so far. I received it about a month ago and its everything I wanted. I didnt want a cordless because I didn't want to run out of battery mid room. It has great suction power, and I love that it has a floor and carpet option since my home is all floor but if I ever decide to get an area rug i could still use the same vacuum. I do clean it every time i use it to avoid clogging with hair. I will say it doesnt pick up dog kibbles so not for big trash but it's great for pet hair, dirt, and dust (everyday trash) on floors.Can't say much on how long it lasts though
  
"
5.0 out of 5 stars,"







  
  
     Hello! I am a mother of 5,  an in home daycare providerand I have 2 Labs . I recently purchased a shark rocket and oh man I am not disappointed at all!!!!! We recently had LVP floring put in and I was sick of having dust kicked up by the broom and noticed this bad boy on Amazon. And it picked up everything!!!!! I absolutely love it! NO REGRETS!!!!In the picture I vacuumed up a bunch of pieces to a carpet I was cutting and the video speaks for itself.
  
"
5.0 out of 5 stars,"







  
  
    I was a little concerned when I received this vacuum because it is so lightweight but the suction alone makes this vacuum awesome! I have two cats and a dog and this vacuum pulls up hair that I absolutely did not see! It is so versatile as well making it easy and actually enjoyable to clean walls, baseboards, behind beds, between fridge and wall in kitchen. The attachments are so useful as well as the car detailing kit. Oh! and the ability to remove the roller brush to clean it if needed is a great feature.  I am happy with this purchase!
  
"
5.0 out of 5 stars,"







  
  
    Happy with my new Shark.  I do have a Dyson upright, but it is hard to vacuum my furniture with.  It is very easy with the Shark.  My husband even vacuumed dust off the wall, had to get a picture of that.UPDATE: Had it about 4 months now and it loses suction.  I wash the filters, clean the roller, wiped the inside of the bin.  It is getting to be too much maintenance.  I may have to use my Dyson to clean my Shark.  If this continues even though I have done everything I will try to return it.  Too bad too.  My kids both have Dyson stick vacs, should have listened to them.******UPDATE AGAIN:  PROBLEM ALL MY FAULT.  I had picked up a bottle cap that got stuck in the hose entry to the dust cup and I never saw it.  My husband fixed it up  bu removing the clog.  No wonder my wand got full.
  
"
5.0 out of 5 stars,"







  
  
    how did i live without this? and to think i was a canister fanatic! this is such a breeze to take out, moves really fast, and sucks like crazy. And i love that you can see how much dirt you get out, it really feels you are doing something...the only small thing is that when you take the long hose off and just use the floor piece, eg to clean stairs, the joint moves around and it is a little difficult to maneuver. it would be nice if you could lock it in position for some jobs. but not a big deal.cord is extra long which means you can do almost a whole floor without changing.and it's very light. as i said, a pleasure to vacuum. and i would never dream that!
  
"
5.0 out of 5 stars,"







  
  
    Basically this is a big handvac so you're not going to get the power of a full size vacuum with a bigger motor.  If you're looking for a cleaner that can get into tight spots or under low beds than this is a good vacuum.  It seems to be plenty powerful but if you're used to shark vacs you know you have to empty them often.  Possibly multiple times during the same cleaning session.  You also have to clean the filter often.  I would call this a hand vac that can also do carpets well enough.  But if you have a huge amount of carpet in a big house than the navigator is a better choice (which I also have).  I'm using this vac to get behind and under furniture without moving it.  As long as it keeps running I'll be extremely happy.
  
"
5.0 out of 5 stars,"







  
  
    Sweeping is my most dreaded task. We moved into a much larger apartment that has tiled floors throughout. I made my most adult purchase yet of an 8×10 beautiful red area rug. And so I bought this good boy. I use it on our marble floors (dude, I don't think our slumlord knows that they're real marble) and it doesnt damage it and on the wooden floors, damage free. That suction really packs a punch, too. We live with the world's two best kitties and my partner, the barn animal as I like to call him (the guy is just like Pig Pen from the Peanuts) has long thick curly hair that leaves a trail behind him like Hansel's and Gretel's crumbs. Those black-Irish tumbleweeds don't stand a chance when I come 'round with the Stick Wick as he calls it.My only thing is that I wish that there was an upholstery attachment with a rotating brush. But whatever. I'm not complaining.
  
"
5.0 out of 5 stars,"







  
  
    I have a Dyson Ball Vac which I like very much but sometimes it is a bit cumbersome for me.  I am an older woman.  I ordered this because it has the detachable hand vac which I wanted for carpeted stairs.  The battery one I was using just doesn't do the job.  I find I am using this little Shark most of the time for everything.  It really picks up everything and is light to handle and fits under most furniture so I feel I am getting a better clean.  I am a clean freak by the way.  It is top heavy so you do have to lean it against something if you need to stop during your vacuuming.  However storing is not a problem.  It comes with a hook to hang it on a wall but I just attach the hand vac to the bottom of the vacuum where there is a place for it and it is perfect.  It is small and fits nicely in to my closet.  I absolutely love this purchase!!  I think it picks up more than my full size Dyson.  I do empty the cup every time I use it and the filter is easy to keep clean unlike the Dyson.
  
"
5.0 out of 5 stars,"







  
  
    I bought this vacuum on the recommendation of a close friend who has one. I have since recommended it to another friend. Vacuums can be expensive. Finding one that can handle both carpeting and hard flooring is difficult. Finding one that can also be versatile to easily vacuum cobwebs, furniture and other small areas can be impossible! This vacuum is wonderful! We have very old carpeting and after vacuuming my husband and I could FEEL the difference in our carpeting! It felt CLEAN! I'm able to easily go from carpeting to linoleum with the flip of a switch. Vacuuming the hard surface flooring doesn't involve blowing things around - it actually sucks everything up! If you're looking for a reasonably priced vacuum that comes with lots of attachments, is easy to use and store and actually WORKS...THIS is IT!
  
"
5.0 out of 5 stars,"







  
  
    Got this vacuum a few days ago. Great suction, convenient in use, cord is appropriate length and attached in the right place - no problem keeping it behind me. The dust cup is on the smaller side - had to empty it several times vacuuming a 1500 sq ft place, but opens smoothly. No issues with it like one other reviewer had. Must have been addressed by now, or theirs was on the lower end of quality chain.For those that want similar (maybe better designed) but with no cord, Dyson stick vacuums are great but cost several times more, and 7-10 min run time on high setting followed by several hour long recharge may not work for everyone.One thing to note: Some people had issues with the unit being ""top heavy"" and falling over during storage. Seems to be operator error. Clearly this vac is intended to be stored with the hand unit attached to the lower end of the stem, via a retention hook for storage, as shown. The weight of the unit puts a forward moment on the stem, making it unlikely to unfold horizontal or detach and fall to the side. Seems like a simple and convenient solution. There are (too) many attachments, some of which are highly useful. There's a bag for them, so keeping them strewn about is not an issue.Materials used make an impression of durability. Hopefully it lasts, but first impressions are very good.
  
"
5.0 out of 5 stars,"







  
  
    I’m not one to immediately write a review.  I received my Shark vacuum today and was skeptical. I had one years ago that sucked.  Well, as a vacuum, it didn’t suck.  I needed a lightweight vacuum for our Rv.  It arrived today and took a few minutes to snap it together.  I decided to test it in my home.  We mostly have hardwoods with wool area rugs.  The vacuum seemed a little awkward at first, (I am 5’2). but once I got the hang of it, it was great at getting into tight spaces under chairs.  I had been considering a carpet cleaner for some of my area rugs.  This little vacuum saved me from that.  Rugs that looked dingy were again brighter.  I ran it over our floors and rugs and filled the cup.  (I regularly run a Roomba and occasionally a large vacuum). I ran it a second time and filled the cup again.  I was impressed ( and grossed out!) by how much this little vacuum pulled out of my carpets.  The transition from floor to carpet is not seemless, but the suction power made up for it.  I haven’t tried the car attachment but so far, I’m a fan!
  
"
5.0 out of 5 stars,"







  
  
    This vacuum is almost ""fun"" to use. I have been trying it all over the house for about 2 months. It took a few minutes to go through the attachments and set-up. Once I had the connections and functions down, it was so easy to use. We  have a visiting 'grand dog"" and I was amazed at how much hair this vacuum picked up.  Converting the vacuum from a stand-up to hand-held is easy. It works great on wood floors, tile floors, area rugs, carpet, carpeted stairs and wood stairs. It also can reach higher up on to book shelves, window surrounds and ceiling corners. One aspect that Shark may want to consider is a cord that not only disconnects at the wall plug but also from the motorized unit . This would simplify the emptying process when you have to dump out the canister. One would not have to drag the cord along as well while completing this task. The detailing kit is adequate, not super impressive. I think I may have appreciated the under- appliance attachment more. Overall, I am thrilled at the power in this vacuum that is a pleasure to use.
  
"
5.0 out of 5 stars,"







  
  
    I’ve only had this for a few days so I can’t speak to it’s longevity yet but I can say I am very pleased with it so far. It was very easy to put the parts together and get vacuuming. I have a small apartment with just one room that’s carpeted but I also have some good quality Turkish/Egyptian/Persian rugs that I like to keep clean. This seems to pick up 100% of the lint, hair, and dirt on the rugs without harming the rugs themselves. It has a cord but I specifically chose this one because of that - I hate having to rely on remembering to charge a vacuum or replacing a battery after a year because it can only hold a charge for five minutes. There is an option to hang this vacuum but I just stick it in my coat closet where it fits easily.
  
"
5.0 out of 5 stars,"







  
  
    My Shark Navigator Freestyle was kind of disappointing and weak, but I know Shark is generally a decent brand. I decided to try this one instead. The amount of fur and dirt this thing picked up was disgusting! It's a powerful little vacuum. It picked up everything my other vacuum missed over the course of several months. I just wish it had a bigger dirt holder, but I imagine after using it a few times a week, I won't really need that.
  
"
5.0 out of 5 stars,"







  
  
    I read reviews about how heavy the Shark is but so far I am not having a problem.  VERY EASY assembly. VERY EASY if not awkward to empty the dust bin. They need to work on that! I found that it does a very good job on bare floors & was even able to vacuum my throw rugs ( normally shake them outside), I wanted to see how it would do.  Have not yet done my carpet & area rug. I have a very heavy & cumberson Kenmore Elite canister which excels on bare floors & carpeting but I wanted a lighter weight vacuum for in between cleanings.  I will update this review if anything changes.  Right now I recommend this model of Shark.
  
"
5.0 out of 5 stars,"







  
  
    This vacuum sucks!!!! LOL. I truly love it, I've had my Dyson now for over 6 years and it is starting to fall apart a little so I was looking to replace it with a rechargeable Dyson when I came across the Shark. Am I ever glad I bought it!!!!! It is very light but extremely powerful. I like how easy it is to switch between rotating and non-rotating brush, all of my house other than my bedrooms is tiled. Make sure there is nothing lying about on the floor, 'cause the Shark will surely suck it up. I love the long cord, before I always had to re-plug, now I can do the whole house as long as I plug in the center hallway. I haven't tried out the car detail kit yet, but as soon as it warms up a bit outside, I will tackle a major car clean up. I also love, love, love how easy it is to move around. the wheels are of a similar material as inline skates and run ever so smoothly across my tile, in addition the pivoting action makes it easy to maneuver around corners without banking up my nice wood furniture. It also is a lot easier to vacuum under my beds and chest of drawers....just squat down and push Sharky under it. I definitely recommend it!
  
"
5.0 out of 5 stars,"







  
  
    I purchased this Shark Upright to replace an old Oreck cordless mini vacuum  that we had for over 15 years. It was primarily used for light vacuuming to pick up dog hair and spot messes. Our larger Oreck Upright was used weekly for the main vacuuming. I was surprised to find out that this little Shark is so powerful and versatile that I no longer use the old Oreck. This product comes with a large assortment of attachments and a nice canvas box to keep them in. My only small complaint is that it's not self standing which took a few uses to get used to. I didn't rate it for stairs as we live in a one story ranch style home.
  
"
5.0 out of 5 stars,"







  
  
    Since I got this vacuum cleaner  I did not pull out to use any of my kirby's.At the beginning I did not like the fact that1) it does not stand up on its own,2) the head is narrower than the kirby so the shark needs more passes to get the job done,3) never owning a bag-less vac before having to empty all the gunk that it collects it is really gross till you get the hang of it and this was the thing that I hated the most,  but there are so many things that made this shark my favorite vacuum. It is easy to navigate with it, it swivels easily, it gets under most of the furniture just enough to suck out all the dust bunnies. oh and there is not one bit of odor that the vacs with bags leave behind. I am in love with the shark and hope it lasts a very long time as this mamma of a badly shedding springs spaniel needs to vacuum the whole house pretty much every day.
  
"
5.0 out of 5 stars,"







  
  
    Our 10+ year old Dyson is one more power up away from not turning on at all. Because all of our house is hard wood or tile (except for a few area rugs) I thought we could get away with a smaller model like this one. We are shocked how much dirt it is picking up.  In the picture, I vacuumed my daughters area rug and room with the Dyson, then grabbed the empty Shark from the hall and vacuumed the same area over again. It filled the Shark up! In a small 10x14 room!  We have only had this a few days, so seems a little slanted to give it 5 stars without being able to speak about its longevity and durability, but based on the amount of dirt it pulled out of “clean” carpet, this baby earned its 5 stars
  
"
5.0 out of 5 stars,"







  
  
    This may be the most versatile vacuum cleaner on the market.You can get under couches and chairs and it is so light that you can catch a fly in mid flight!The unit comes with packages of attachments for normal cleaning and for intraquite cleaning. It easily transforms into a hand vac and is very powerful. It has a long cord and stores easily on any wall. It really is perfect.However,  I bought its baby brother as well. Shark makes a chargeable, very light, bagless model # SV1106 which may be the best vacuum cleaner in the world. I couldn't decide so I bought them both. I have a lady that cleans my condo. I have spoiled her rotten!She brings friends over so they can ""play"" with her ""toys! The place never looked better, so why should I complain. If these get ""burned out"" from their ""playing"" I could buy her 2 more sets or 4 more units and not spend what Orkin, Dyson or Kirby charges for 1 unit.
  
"
5.0 out of 5 stars,"







  
  
    I’ve been using my Shark Rocket for over 3 years and it’s showing no signs of slowing down. I chose this one as it came highly recommended for hard floors. It completely lived up to the hype. There’s a hard floor dust attachment that I don’t use as the vacuum does so well. I do occasionally need to take out the filters and wash them, but that’s the only time I lose suction. There’s also a pet hair tool that I have found mostly worthless. I just pick up the whole vacuum (which is pretty light) and run it over the surfaces of the couch and it does a great job removing the pet hair that way. I talked my parents into getting one and they love theirs, too.
  
"
5.0 out of 5 stars,"







  
  
    I can’t say enough good things about this vacuum!  This is my 3rd one.....other two are working fine, but for the convenience and the price, I bought a third one.  One is out in the garage, the other two are at two different ends of the house.  With the long cord, I never have to unplug either machine....between the two they cover the whole house.  It is s dynamite vacuum, great suction, light weight, easy to handle, attractive, stores easily.....I love it!  Got one for my daughter and daughter-in-law....and they both love it.  Highly recommend 👍👍
  
"
5.0 out of 5 stars,"







  
  
    Great vacuum. I bought a similar Shark vacuum for my other home and it has been working great for several years. This ones is very similar except that it doesn't have lights like my old one did and the dust bin is bigger on that one. However this one was cheaper and is also lighter which is nice. Like my other Shark don't expect this to stand up on its own - it will fall over. However, while that is inconvenient it's worth the benefit of being able to remove it from the pole and use it on furniture and other areas like a hand vac. Also anyone that complains about the cord length has got to be kidding - who wants a short cord to plug and unplug. The cord length on this is a great length.
  
"
5.0 out of 5 stars,"







  
  
    Positives:  Suction is great on hardwood, tile and area rug. The cord is a great length.  Quality parts and easy to assemble.  Packaged professionally.  Very easy to empty and clean.  Saves on the environment.  Has it own wall hook and I love organization.  Cord is wrapped manually which I like because I worry about the ones that snap into the machine.Negatives:  Does not stand alone so you would have to lean it against something.  No light but it was not advertised as such so my bad.Shark stands behind the quality of the machine.  It is a good brand.  I was impressed.  I am a Quality Manager and it would have my OK to Ship stamp.
  
"
